mainstem,head,out,provider
2329250,23945109,23945077,2
2329010,23945185,23945133,2
2329439,23945159,23945145,2
2329181,23945211,23945187,2
2329378,23946127,23945243,2
2329212,23945287,23945263,2
2329092,23945329,23945289,2
2329248,23945357,23945335,2
2329080,23945765,23945359,2
2329215,23945639,23945439,2
2329183,23945491,23945465,2
2329885,23945499,23945493,2
2329244,23945529,23945501,2
2329887,23945515,23945511,2
2332895,23949945,23949927,2
2332487,23949541,23949491,2
2332559,23949751,23949563,2
2332623,23949657,23949635,2
2332639,23949707,23949695,2
2332643,23949783,23949771,2
2332649,23949797,23949785,2
2332620,23950181,23949799,2
2332845,23949917,23949869,2
2332855,23949903,23949889,2
2332956,23952596,23952584,2
2332953,23952612,23952598,2
2333021,23952670,23952646,2
2333044,23952916,23952728,2
2333117,24534320,24534276,2
2333125,24534794,24534322,2
2333342,24534558,24534530,2
2333366,24534584,24534568,2
2333812,23957470,23956780,2
2333554,23956476,23955760,2
2333811,23955798,23955774,2
2333690,23957316,23955950,2
2333856,23957318,23956076,2
2333739,23956206,23956136,2
2333822,23956410,23956392,2
2333876,23956444,23956430,2
2333818,23956514,23956494,2
2333867,23956544,23956532,2
2333866,23956558,23956546,2
2333859,23957190,23957210,2
2333305,24535040,24534444,2
2333242,24534812,24534406,2
2335020,24257651,24255699,2
2335186,24257647,24255737,2
2335073,24257531,24255809,2
2334848,24257581,24254955,2
2334517,24256321,24270972,2
2335034,24254925,24254887,2
2335244,24257463,24255037,2
2335169,24255107,24255089,2
2335300,24257117,24255167,2
2334899,24255257,24255209,2
2335172,24257129,24255229,2
2335015,24255283,24255259,2
2334814,24255469,24255295,2
2335030,24255335,24255307,2
2334884,24255405,24255347,2
2335116,24255455,24255433,2
2335019,24255509,24255479,2
2334670,947110048,24255511,2
2335093,24256401,24255519,2
2335120,24255681,24255655,2
2335036,24256553,24255761,2
2335254,24255857,24255843,2
2335253,24255873,24255859,2
2334819,24255973,24255875,2
2335303,24255911,24255901,2
2335178,24256417,24255985,2
2336481,24255759,24255759,2
2335240,24266057,24265435,2
2335164,24266087,24265017,2
2334631,24265053,24264743,2
2335343,24264847,24264835,2
2334966,24264983,24264949,2
2334821,24265139,24265059,2
2334701,24265351,24265159,2
2335198,24265369,24265353,2
2335084,24265389,24265371,2
2335085,24265557,24265391,2
2334934,24271006,24270292,2
2334410,24270168,24270130,2
2335103,24270354,24270338,2
2335008,24270868,24270406,2
2335058,24270510,24270484,2
2337094,24274773,24274343,2
2337138,24274545,24274409,2
2337228,24274591,24274553,2
2337239,24275471,24274599,2
2337331,24274727,24274717,2
2337343,24274755,24274747,2
2337259,24274807,24274775,2
2337218,24274869,24274831,2
2337226,24274929,24275543,2
2338105,23964661,23963227,2
2338054,23964831,23963217,2
2338031,23963195,23963129,2
2337762,23963341,24279018,2
2338370,23962963,23962955,2
2338249,23963313,23963299,2
2337982,23963433,23963343,2
2338077,23964297,23963373,2
2337871,23963627,23963449,2
2338228,23964077,23963657,2
2339144,23964021,23963685,2
2338037,23963737,23963689,2
2338202,23963905,23963769,2
2338377,23963915,23963789,2
2338175,23970859,23970839,2
2337993,23970807,23970725,2
2338042,23970639,23970543,2
2338355,23970913,23970901,2
2338116,23971949,23970385,2
2337820,23970493,23970147,2
2338137,23971547,23970213,2
2337979,23970337,23970269,2
2338102,23971337,23970511,2
2338141,23970685,23970651,2
2338267,23970773,23970757,2
2338049,24279140,24279088,2
2338291,24279250,24279142,2
2338294,24279164,24279150,2
2339876,24279220,24279634,2
2340072,24538118,24538102,2
2339991,24538156,24537862,2
2339996,24538038,24537872,2
2340093,24538604,24537968,2
2340114,24538126,24538120,2
2340136,24538134,24538128,2
2340533,23977964,23977818,2
2340422,23977770,23977614,2
2340516,23977666,23977660,2
2340499,23977782,23977772,2
2340505,23977816,23977806,2
2340498,23978156,23978240,2
2341033,23981223,23981157,2
2341188,23982133,23981903,2
2340797,23980509,23980371,2
2341067,23980551,23980517,2
2340873,23980761,23980553,2
2341200,23980595,23980585,2
2341117,23981963,23980763,2
2341218,23980773,23980769,2
2340801,23981629,23980801,2
2341144,23981969,23980839,2
2340998,23980987,23980903,2
2341130,23981041,23981013,2
2341329,23981667,23982323,2
2341852,24282442,24282848,2
2341890,24282346,24282328,2
2341784,24282240,24281956,2
2341881,24282062,24282046,2
2341875,24282092,24282074,2
2341892,24282832,24282094,2
2341880,24282158,24282130,2
2341886,24282148,24282132,2
2341895,24282288,24282268,2
2341963,24282276,24282270,2
2341866,24282322,24282290,2
2341947,24282418,24282412,2
2341906,24282466,24282458,2
2343288,23989447,23989441,2
2343689,23988250,23990739,2
2342261,24285608,24285484,2
2342270,24285558,24285502,2
2342300,24285764,24285836,2
2342519,24286902,24286866,2
2342753,24287364,24287348,2
2342742,24287148,24287110,2
2342800,24287972,24287202,2
2342478,24286860,24286836,2
2342529,24287612,24286904,2
2342574,24287016,24286938,2
2342607,24287038,24287026,2
2342694,24287086,24287050,2
2342844,24287932,24287250,2
2343029,24287982,24288104,2
2343090,23988973,23988949,2
2343189,23989281,23989261,2
2343295,23989493,23989471,2
2343228,23990659,23989325,2
2343302,23990897,23989485,2
2343261,23990891,23989355,2
2343279,23989415,23989405,2
2343219,23990571,23989319,2
2343245,23990681,23989341,2
2343652,23990593,947110189,2
2342257,24282420,24282854,2
2343920,23997620,23997606,2
2343847,23998078,23997022,2
2343912,23997782,23997124,2
2343933,23997174,23997168,2
2343931,23997202,23997194,2
2343926,23997256,23997246,2
2344097,23997840,23997282,2
2344130,23997328,23997318,2
2344141,23997488,23997332,2
2344158,23997452,23997392,2
2344180,23997440,23997418,2
2344297,23997556,23997546,2
2344103,23997628,23997622,2
2343927,23997718,23998122,2
2344375,24001075,24001053,2
2344411,24001127,24001089,2
2344471,24001167,24001147,2
2344490,24001193,24001179,2
2344533,24001599,24001239,2
2344539,24001579,24001251,2
2345842,24019453,24002991,2
2345668,24003161,24003133,2
2344637,24003377,947120081,2
2345596,24003045,24004113,2
2344795,24003219,24002905,2
2344660,24002957,24003487,2
2344703,24002967,24002959,2
2344816,24007326,947120092,2
2345788,24013665,947120082,2
2345660,24003089,24004189,2
2345678,24003131,24003109,2
2344738,24003405,24003411,2
2344682,24003459,24003511,2
2344639,24008532,947120090,2
2344949,24007126,24007098,2
2344951,24007264,24007220,2
2345006,24007248,24007234,2
2344980,24007696,24007328,2
2345048,24007380,24007370,2
2344983,24007420,24007404,2
2344904,24008012,24007424,2
2344978,24007450,24007432,2
2345014,24008156,24007472,2
2344948,24007602,24007570,2
2345031,24007614,24007604,2
2345023,24007618,24007622,2
2346302,24008464,24007630,2
2344681,24008448,24008538,2
2345884,24013683,24013667,2
2345998,24013719,24013711,2
2345948,24013741,24013729,2
2345846,24013819,24013743,2
2346339,24013767,24013751,2
2345889,24013867,24013829,2
2345858,24013937,24013869,2
2345888,24014441,24013881,2
2346359,24013929,24013911,2
2346360,24013971,24013939,2
2346372,24014385,24013973,2
2346825,24018527,24017767,2
2346506,24018529,24018027,2
2346513,24018629,947120024,2
2346451,24017989,24017699,2
2346439,24017697,24017685,2
2346507,24017937,24017869,2
2346547,24018465,24017891,2
2346563,24018005,24017995,2
2346572,24018021,24018011,2
2346888,24018115,24018069,2
2347117,24019913,24884094,2
2347129,24018185,24018157,2
2347152,24018201,24018187,2
2347169,24019271,24019187,2
2347900,24026486,24027326,2
2347945,24026260,24028934,2
2348222,24026238,24027710,2
2348272,24028058,24026222,2
2347997,24026270,24026262,2
2347887,24026364,24026228,2
2347969,24026308,24026294,2
2347964,24026386,24028938,2
2347939,24028532,24028936,2
2347942,24026432,24027398,2
2348048,24026464,24026460,2
2347932,24026942,24026468,2
2347374,24026570,24026716,2
2347369,24026576,24026642,2
2347391,24026674,24026782,2
2347458,24026836,24026978,2
2347529,24027218,24027276,2
2347779,24028664,24028368,2
2348238,24028838,24026212,2
2348357,24028872,24028774,2
2347844,24028966,24028970,2
2347077,24019607,24019697,2
2348458,24035814,24035960,2
2348642,24035628,24035618,2
2348579,24036624,24035656,2
2348556,24035754,24035724,2
2348548,24037370,24035816,2
2348554,24037062,947120027,2
2348518,24037438,24035898,2
2348533,24036116,24037840,2
2349110,24036458,24035962,2
2348601,24037176,24037126,2
2348563,24037458,24037350,2
2349636,24045819,24044347,2
2349551,24043797,24043869,2
2349786,24042669,24042623,2
2349720,24042773,24042673,2
2349787,24042747,24042715,2
2349212,24045847,24042897,2
2349214,24046157,24042925,2
2350405,24043037,24042977,2
2349739,24043171,24043067,2
2349829,24043211,24043179,2
2349710,24043277,947120058,2
2349376,24043363,24043295,2
2349390,24043403,24043375,2
2349543,24043445,24043435,2
2349402,24043643,24043447,2
2349805,24044345,24044711,2
2351182,24057503,24057479,2
2352059,24059867,24061131,2
2351716,24061163,24060429,2
2350470,24057167,24057183,2
2350998,24061725,24057349,2
2351134,24057477,24057451,2
2351202,24058443,24057505,2
2351287,24057875,24057845,2
2351312,24058171,24058135,2
2351398,24059441,24059237,2
2351424,24060367,24059437,2
2351829,24060615,24061111,2
2352094,24061799,24061201,2
2352117,24061805,24061225,2
2352127,24061391,24061239,2
2352142,24061813,24885139,2
2352266,24061857,24061485,2
2352708,24072961,24072815,2
2353210,24075849,24074959,2
2352695,24074797,24073929,2
2352402,24075947,24072853,2
2352539,24073365,24073197,2
2353456,24075513,24075723,2
2352623,24075523,24073651,2
2352844,24073893,24073999,2
2352780,24075933,24073957,2
2352823,24074613,24073983,2
2352865,24075641,24074049,2
2352993,24075223,24074107,2
2353064,24075587,24074151,2
2353119,24074341,24074473,2
2352885,24075261,24074663,2
2352882,24075183,24074709,2
2353148,24074879,24074765,2
2353235,24075303,24075211,2
2353256,24075901,24075249,2
2353367,24075825,24075831,2
1772917,22227570,22226684,2
1772995,22226896,22226834,2
1772928,22227740,22226814,2
1773028,22228130,22227976,2
1773016,22228116,22228040,2
1773025,22227852,22227968,2
1772993,22227708,22227960,2
1772957,22226434,22227604,2
1772990,22226530,22227340,2
1773034,22226432,22226502,2
1773569,22226416,22226680,2
1772999,22227564,22227556,2
1773021,22227366,22227544,2
1773654,22226824,948010044,2
1767326,8317183,8317563,2
1773673,8318487,8317451,2
1773682,8317169,8317049,2
1773741,8318425,8317425,2
1773823,8318357,8316881,2
1773839,8320127,8317553,2
1773984,8318563,8318771,2
1773970,8317815,8318059,2
1774469,8317845,8315833,2
1774519,8316241,8315911,2
1774586,8318503,8315605,2
1774658,8315555,8315603,2
1767344,8305284,2702541,2
1768070,8307180,8303446,2
1768439,8307226,8307582,2
1768230,8303648,8307018,2
1768022,8309246,8308522,2
1768429,8305444,8305428,2
1768631,8303410,8303600,2
1768181,8303742,24681161,2
1767792,8294129,8295181,2
1768150,8297753,8295355,2
1768427,8295519,8295357,2
1768425,8295425,8295291,2
1767962,8297679,8294911,2
1768561,8297575,8297487,2
1768620,8294133,8292877,2
1768793,8292779,8292871,2
1768280,8294705,8295119,2
1768464,8296423,8294919,2
1768556,8295055,8295003,2
1768544,2709489,2709477,2
1767935,2706619,2709277,2
1768157,2709295,2707413,2
1768274,2707255,2707001,2
1768328,2708549,2708881,2
1768032,2706409,2708871,2
1767683,2706481,2702629,2
1768136,2706323,2705565,2
1768112,2703951,2702257,2
1768414,2703067,2703219,2
1768555,2709245,2710669,2
1768592,2709169,2709155,2
1768387,2709197,2707145,2
1768545,2707143,2706891,2
1768452,2707301,2706853,2
1768675,2709743,2709677,2
1768377,2702111,2702559,2
1768215,8284934,8286600,2
1767560,8288672,8286784,2
1768319,8284994,8285008,2
1768532,8287064,8287014,2
1768293,8287594,8287274,2
1768214,8287708,8287534,2
1768098,8287186,8286756,2
1768404,8288632,8287348,2
1768488,8285368,8285360,2
1768446,8285332,8285238,2
1774960,2545491,2544113,2
1775045,2547729,2544457,2
1775162,2547521,2547527,2
1775142,2544301,2544415,2
1775143,2545495,2545531,2
1775582,2666225,2666085,2
1775719,2666033,2665639,2
1775768,2665123,2664773,2
1775808,2664937,2664703,2
1775838,2666419,2665669,2
1775891,2665005,2664961,2
1775871,2664657,2664595,2
1775898,2664489,2664529,2
1776207,2664271,2664353,2
1776259,2664097,2665659,2
1776274,2664355,2664157,2
1776279,2663941,2664131,2
1776442,2663863,2665655,2
1776460,2663991,2663821,2
1776456,2662349,2663809,2
1776596,2662145,2663277,2
1776601,2662327,2663219,2
1776609,2662307,2662235,2
1776761,2661917,2661999,2
1775876,2666057,2664985,2
1776980,8281229,8281731,2
1777027,8280805,8280801,2
1777022,8280589,8280783,2
1777017,8280597,8281665,2
1777025,8281177,8281157,2
1776993,8281693,8280915,2
1777038,8281061,8281041,2
1779064,3879976,3879720,2
1777378,8267669,8272933,2
1777677,8273231,8272689,2
1777522,8272505,8273681,2
1777546,8273445,8273689,2
1777614,8272509,8273639,2
1777734,8273381,948010118,2
1777609,8272091,8272315,2
1777625,8272711,8272611,2
1777572,8272593,8270661,2
1777691,8272595,8271905,2
1777697,8271837,8270537,2
1777517,8267711,8269105,2
1777556,8267807,8268073,2
1777591,8268445,8268575,2
1777560,8268721,8270467,2
1777479,8270533,8272381,2
1777552,8270861,8271505,2
1777731,8270897,8272357,2
1777583,8270905,8272959,2
1777613,8268183,8268305,2
1777567,8270873,8272147,2
1777653,8272705,8273153,2
1777643,8270881,8271033,2
1777834,8273415,8273309,2
1779464,24082207,4438382,2
1780959,24081893,24082473,2
1781809,24081639,948010129,2
1780599,24082233,948010071,2
1779113,24081735,24081685,2
1779128,24081763,24081801,2
1779135,24081805,24081821,2
1781367,24081829,24082459,2
1779139,24081851,24081835,2
1781635,24081899,948010131,2
1789327,24081921,24081921,2
1781365,24081943,24082309,2
1783907,24082269,24081955,2
1783132,24081975,24082417,2
1781630,24082085,24082297,2
1783126,24082173,24082295,2
1783895,24082291,24082217,2
1780622,24084938,24084894,2
1780197,24084882,24084766,2
1779856,24086030,24082303,2
1781087,24086158,24085186,2
1780451,24084558,24084496,2
1781471,24086224,24084594,2
1780290,24084678,24084614,2
1781165,24084698,24084680,2
1781254,24085732,24084700,2
1781998,24085766,24084768,2
1782263,24085174,24084838,2
1781356,24084960,24084940,2
1781473,24084990,24084978,2
1782593,24085000,24084992,2
1781251,24085048,24085030,2
1781989,24085068,24085058,2
1781622,24085094,24085084,2
1781785,24085140,24085126,2
1783842,24085180,24085176,2
1781168,24085228,24086574,2
1782614,24085364,24086438,2
1781019,24085390,24085416,2
1780401,24091974,24091922,2
1783053,24091956,24091950,2
1780796,24092086,24091982,2
1781783,24092012,24091998,2
1782236,24092024,24092014,2
1780750,24092028,24092376,2
1781347,24092378,24092230,2
1782566,24092178,24092242,2
1781160,24092386,24092270,2
1780949,24092240,24092218,2
1783785,24092314,24092304,2
1780708,2555325,2552445,2
1779904,2557691,2553633,2
1781456,2557035,2557141,2
1780838,2554215,2555693,2
1780483,2554781,2553555,2
1781152,2551563,2551863,2
1782211,2557701,2557051,2
1780707,2552563,2555249,2
1781969,2556993,2557033,2
1780748,2554203,2555399,2
1779154,2556575,2556397,2
1779288,2556393,948010212,2
1781075,2561889,2556495,2
1779276,2556413,948010211,2
1779239,2551509,2561953,2
1779205,2551495,2551573,2
1779240,2551549,2561951,2
1781961,2551973,2552441,2
1780941,2561971,2556485,2
1783018,2554193,2552045,2
1779296,8266526,8265330,2
1779351,8266524,948010239,2
1779417,8264704,8264644,2
1779378,8264722,8265556,2
1780787,360489,360995,2
1780940,362415,362215,2
1781232,362335,361921,2
1780939,362121,361675,2
1781587,362249,361489,2
1782972,358961,359119,2
1781328,358843,362811,2
1780522,359279,362855,2
1780703,359087,361879,2
1780704,359113,361953,2
1781583,360235,360351,2
1781444,360251,360313,2
1780882,358655,359309,2
1781584,361493,361629,2
1785063,358661,359273,2
1781954,359281,358791,2
1781449,359097,362873,2
1781759,359061,364747,2
1788352,359285,359285,2
1780835,358735,358937,2
1780399,3918498,3917058,2
1781221,3917304,3917120,2
1780740,3917324,3917316,2
1781323,3918482,3917472,2
1780995,3917084,3917946,2
1788070,3918426,3918426,2
1781063,3917928,3918026,2
1780784,3918392,3917388,2
1783621,3918018,3917464,2
1781938,3917326,3917382,2
1781577,3917960,3917266,2
1783623,3918406,3918024,2
1780050,3800987,3798045,2
1781215,3798333,3798233,2
1780994,3798925,3799493,2
1781735,3798373,3799519,2
1781135,3798403,3799573,2
1781568,3801491,3801011,2
1781217,3801283,3801195,2
1781731,3801441,3801459,2
1780670,3800895,3799491,2
1781429,3799277,3798061,2
1781315,3801017,3800921,2
1781563,3799293,3799447,2
1782471,3800901,3799641,2
1781566,3801439,948010049,2
1781297,4441942,4442546,2
1780737,4443010,4442660,2
1780776,4442028,4442644,2
1781419,4440610,4439674,2
1780562,4439706,4439166,2
1781303,4438650,4438840,2
1780698,4440502,4439032,2
1780428,4438846,4439286,2
1780923,4439612,4439728,2
1781411,4439832,4439958,2
1780875,4441170,4442614,2
1780735,4441086,4442682,2
1780519,4439666,4442420,2
1781306,4439764,4440956,2
1781203,4438270,4438384,2
1781299,4439492,4439636,2
1780988,4441282,4442478,2
1781127,4438894,4438802,2
1781538,4442348,4442448,2
1781307,4439532,4438354,2
1781716,4439884,4439994,2
1780097,8260125,8258809,2
1781406,8258179,8257883,2
1780730,8259083,8258235,2
1780275,8258815,8257967,2
